region,year,acc_cl_nm,acc_cnt,acc_cnt_cmrt,dth_dnv_cnt,dth_dnv_cnt_cmrt,ftlt_rate,injpsn_cnt,injpsn_cnt_cmrt,tot_acc_cnt,tot_dth_dnv_cnt,tot_injpsn_cnt
속초시,2018,전체사고,433,0.2,6,0.16,1.39,660,0.2,217148,3781,323037
속초시,2018,어린이사고,27,0.27,0,0.0,0.0,35,0.28,10009,34,12543
속초시,2018,고령자사고,88,0.23,3,0.18,3.41,94,0.22,38647,1682,41833
속초시,2018,보행자사고,109,0.24,2,0.13,1.83,110,0.24,45921,1487,46400
속초시,2018,자전거사고,2,0.04,0,0.0,0.0,2,0.04,4771,91,5041
속초시,2018,야간사고,162,0.18,2,0.11,1.23,247,0.18,90197,1863,133781
속초시,2018,어린이보행사고,11,0.31,0,0.0,0.0,11,0.3,3582,22,3695
속초시,2018,고령운전자사고,60,0.2,1,0.12,1.67,101,0.23,30012,843,43469
속초시,2018,고령보행자사고,27,0.23,1,0.12,3.7,27,0.24,11815,842,11124
속초시,2018,뺑소니사고,15,0.2,1,0.93,6.67,21,0.19,7601,107,11099
속초시,2018,무면허사고,1,0.02,0,0.0,0.0,1,0.01,5203,189,7570
양구군,2018,전체사고,85,0.04,5,0.13,5.88,137,0.04,217148,3781,323037
양구군,2018,어린이사고,3,0.03,0,0.0,0.0,6,0.05,10009,34,12543
양구군,2018,고령자사고,21,0.05,4,0.24,19.05,19,0.05,38647,1682,41833
양구군,2018,보행자사고,8,0.02,1,0.07,12.5,7,0.02,45921,1487,46400
양구군,2018,자전거사고,2,0.04,0,0.0,0.0,2,0.04,4771,91,5041
양구군,2018,야간사고,26,0.03,2,0.11,7.69,38,0.03,90197,1863,133781
양구군,2018,고령운전자사고,12,0.04,3,0.36,25.0,15,0.03,30012,843,43469
양구군,2018,고령보행자사고,6,0.05,1,0.12,16.67,5,0.04,11815,842,11124
양구군,2018,뺑소니사고,2,0.03,0,0.0,0.0,4,0.04,7601,107,11099
양구군,2018,무면허사고,6,0.12,1,0.53,16.67,7,0.09,5203,189,7570
양양군,2018,전체사고,155,0.07,8,0.21,5.16,279,0.09,217148,3781,323037
양양군,2018,어린이사고,11,0.11,0,0.0,0.0,20,0.16,10009,34,12543
양양군,2018,고령자사고,39,0.1,6,0.36,15.38,57,0.14,38647,1682,41833
양양군,2018,보행자사고,23,0.05,4,0.27,17.39,23,0.05,45921,1487,46400
양양군,2018,자전거사고,1,0.02,0,0.0,0.0,1,0.02,4771,91,5041
양양군,2018,야간사고,55,0.06,2,0.11,3.64,110,0.08,90197,1863,133781
양양군,2018,어린이보행사고,3,0.08,0,0.0,0.0,3,0.08,3582,22,3695
양양군,2018,스쿨존내어린이사고,1,0.23,0,0.0,0.0,1,0.21,435,3,473
양양군,2018,고령운전자사고,31,0.1,3,0.36,9.68,47,0.11,30012,843,43469
양양군,2018,고령보행자사고,13,0.11,4,0.48,30.77,10,0.09,11815,842,11124
양양군,2018,뺑소니사고,6,0.08,1,0.93,16.67,5,0.05,7601,107,11099
양양군,2018,무면허사고,5,0.1,1,0.53,20.0,5,0.07,5203,189,7570
영월군,2018,전체사고,187,0.09,11,0.29,5.88,304,0.09,217148,3781,323037
영월군,2018,어린이사고,9,0.09,0,0.0,0.0,10,0.08,10009,34,12543
영월군,2018,고령자사고,69,0.18,8,0.48,11.59,81,0.19,38647,1682,41833
영월군,2018,보행자사고,25,0.05,1,0.07,4.0,25,0.05,45921,1487,46400
영월군,2018,자전거사고,2,0.04,0,0.0,0.0,2,0.04,4771,91,5041
영월군,2018,야간사고,55,0.06,3,0.16,5.45,85,0.06,90197,1863,133781
영월군,2018,어린이보행사고,1,0.03,0,0.0,0.0,1,0.03,3582,22,3695
영월군,2018,고령운전자사고,45,0.15,4,0.47,8.89,81,0.19,30012,843,43469
영월군,2018,고령보행자사고,11,0.09,1,0.12,9.09,10,0.09,11815,842,11124
영월군,2018,뺑소니사고,4,0.05,0,0.0,0.0,5,0.05,7601,107,11099
영월군,2018,무면허사고,5,0.1,3,1.59,60.0,3,0.04,5203,189,7570
원주시,2018,전체사고,1905,0.88,20,0.53,1.05,3042,0.94,217148,3781,323037
원주시,2018,어린이사고,95,0.95,0,0.0,0.0,111,0.88,10009,34,12543
원주시,2018,고령자사고,312,0.81,4,0.24,1.28,364,0.87,38647,1682,41833
원주시,2018,보행자사고,345,0.75,6,0.4,1.74,363,0.78,45921,1487,46400
원주시,2018,자전거사고,7,0.15,0,0.0,0.0,7,0.14,4771,91,5041
원주시,2018,야간사고,766,0.85,13,0.7,1.7,1212,0.91,90197,1863,133781
원주시,2018,어린이보행사고,26,0.73,0,0.0,0.0,29,0.78,3582,22,3695
원주시,2018,고령운전자사고,244,0.81,1,0.12,0.41,435,1.0,30012,843,43469
원주시,2018,고령보행자사고,86,0.73,3,0.36,3.49,83,0.75,11815,842,11124
원주시,2018,뺑소니사고,91,1.2,0,0.0,0.0,124,1.12,7601,107,11099
원주시,2018,무면허사고,41,0.79,0,0.0,0.0,65,0.86,5203,189,7570
인제군,2018,전체사고,101,0.05,10,0.26,9.9,178,0.06,217148,3781,323037
인제군,2018,어린이사고,6,0.06,0,0.0,0.0,6,0.05,10009,34,12543
인제군,2018,고령자사고,22,0.06,3,0.18,13.64,31,0.07,38647,1682,41833
인제군,2018,보행자사고,16,0.03,2,0.13,12.5,14,0.03,45921,1487,46400
인제군,2018,야간사고,34,0.04,4,0.21,11.76,63,0.05,90197,1863,133781
인제군,2018,어린이보행사고,4,0.11,0,0.0,0.0,4,0.11,3582,22,3695
인제군,2018,고령운전자사고,12,0.04,1,0.12,8.33,20,0.05,30012,843,43469
인제군,2018,고령보행자사고,3,0.03,0,0.0,0.0,3,0.03,11815,842,11124
인제군,2018,뺑소니사고,3,0.04,0,0.0,0.0,4,0.04,7601,107,11099
인제군,2018,무면허사고,2,0.04,1,0.53,50.0,2,0.03,5203,189,7570
정선군,2018,전체사고,125,0.06,8,0.21,6.4,215,0.07,217148,3781,323037
정선군,2018,어린이사고,4,0.04,0,0.0,0.0,5,0.04,10009,34,12543
정선군,2018,고령자사고,35,0.09,7,0.42,20.0,37,0.09,38647,1682,41833
정선군,2018,보행자사고,21,0.05,3,0.2,14.29,18,0.04,45921,1487,46400
정선군,2018,야간사고,37,0.04,5,0.27,13.51,57,0.04,90197,1863,133781
정선군,2018,어린이보행사고,1,0.03,0,0.0,0.0,1,0.03,3582,22,3695
정선군,2018,고령운전자사고,20,0.07,3,0.36,15.0,33,0.08,30012,843,43469
정선군,2018,고령보행자사고,7,0.06,3,0.36,42.86,4,0.04,11815,842,11124
정선군,2018,뺑소니사고,3,0.04,0,0.0,0.0,5,0.05,7601,107,11099
정선군,2018,무면허사고,3,0.06,0,0.0,0.0,4,0.05,5203,189,7570
철원군,2018,전체사고,145,0.07,5,0.13,3.45,240,0.07,217148,3781,323037
철원군,2018,어린이사고,8,0.08,0,0.0,0.0,9,0.07,10009,34,12543
철원군,2018,고령자사고,43,0.11,3,0.18,6.98,46,0.11,38647,1682,41833
철원군,2018,보행자사고,20,0.04,1,0.07,5.0,20,0.04,45921,1487,46400
철원군,2018,자전거사고,2,0.04,0,0.0,0.0,2,0.04,4771,91,5041
철원군,2018,야간사고,50,0.06,2,0.11,4.0,85,0.06,90197,1863,133781
철원군,2018,어린이보행사고,2,0.06,0,0.0,0.0,2,0.05,3582,22,3695
철원군,2018,고령운전자사고,30,0.1,1,0.12,3.33,45,0.1,30012,843,43469
철원군,2018,고령보행자사고,8,0.07,1,0.12,12.5,7,0.06,11815,842,11124
철원군,2018,뺑소니사고,7,0.09,0,0.0,0.0,10,0.09,7601,107,11099
철원군,2018,무면허사고,3,0.06,0,0.0,0.0,3,0.04,5203,189,7570
춘천시,2018,전체사고,1558,0.72,18,0.48,1.16,2420,0.75,217148,3781,323037
춘천시,2018,어린이사고,76,0.76,0,0.0,0.0,97,0.77,10009,34,12543
춘천시,2018,고령자사고,268,0.69,8,0.48,2.99,313,0.75,38647,1682,41833
춘천시,2018,보행자사고,269,0.59,3,0.2,1.12,279,0.6,45921,1487,46400
춘천시,2018,자전거사고,20,0.42,2,2.2,10.0,19,0.38,4771,91,5041
춘천시,2018,야간사고,554,0.61,6,0.32,1.08,827,0.62,90197,1863,133781
춘천시,2018,어린이보행사고,22,0.61,0,0.0,0.0,24,0.65,3582,22,3695
춘천시,2018,스쿨존내어린이사고,1,0.23,0,0.0,0.0,3,0.63,435,3,473
춘천시,2018,고령운전자사고,211,0.7,6,0.71,2.84,326,0.75,30012,843,43469
춘천시,2018,고령보행자사고,67,0.57,0,0.0,0.0,72,0.65,11815,842,11124
춘천시,2018,뺑소니사고,28,0.37,0,0.0,0.0,42,0.38,7601,107,11099
춘천시,2018,무면허사고,26,0.5,1,0.53,3.85,41,0.54,5203,189,7570
태백시,2018,전체사고,206,0.09,10,0.26,4.85,322,0.1,217148,3781,323037
태백시,2018,어린이사고,18,0.18,0,0.0,0.0,25,0.2,10009,34,12543
태백시,2018,고령자사고,58,0.15,5,0.3,8.62,60,0.14,38647,1682,41833
태백시,2018,보행자사고,45,0.1,2,0.13,4.44,43,0.09,45921,1487,46400
태백시,2018,야간사고,47,0.05,3,0.16,6.38,74,0.06,90197,1863,133781
태백시,2018,어린이보행사고,5,0.14,0,0.0,0.0,5,0.14,3582,22,3695
태백시,2018,스쿨존내어린이사고,1,0.23,0,0.0,0.0,1,0.21,435,3,473
태백시,2018,고령운전자사고,40,0.13,4,0.47,10.0,56,0.13,30012,843,43469
태백시,2018,고령보행자사고,22,0.19,1,0.12,4.55,21,0.19,11815,842,11124
태백시,2018,뺑소니사고,5,0.07,0,0.0,0.0,6,0.05,7601,107,11099
태백시,2018,무면허사고,6,0.12,0,0.0,0.0,8,0.11,5203,189,7570
평창군,2018,전체사고,218,0.1,15,0.4,6.88,446,0.14,217148,3781,323037
평창군,2018,어린이사고,13,0.13,0,0.0,0.0,23,0.18,10009,34,12543
평창군,2018,고령자사고,57,0.15,5,0.3,8.77,74,0.18,38647,1682,41833
평창군,2018,보행자사고,27,0.06,5,0.34,18.52,30,0.06,45921,1487,46400
평창군,2018,자전거사고,1,0.02,1,1.1,100.0,0,0.0,4771,91,5041
평창군,2018,야간사고,57,0.06,4,0.21,7.02,87,0.07,90197,1863,133781
평창군,2018,고령운전자사고,36,0.12,2,0.24,5.56,64,0.15,30012,843,43469
평창군,2018,고령보행자사고,13,0.11,4,0.48,30.77,14,0.13,11815,842,11124
평창군,2018,뺑소니사고,2,0.03,0,0.0,0.0,2,0.02,7601,107,11099
평창군,2018,무면허사고,10,0.19,2,1.06,20.0,15,0.2,5203,189,7570
홍천군,2018,전체사고,331,0.15,13,0.34,3.93,537,0.17,217148,3781,323037
홍천군,2018,어린이사고,12,0.12,1,2.94,8.33,15,0.12,10009,34,12543
홍천군,2018,고령자사고,90,0.23,5,0.3,5.56,111,0.27,38647,1682,41833
홍천군,2018,보행자사고,47,0.1,0,0.0,0.0,48,0.1,45921,1487,46400
홍천군,2018,자전거사고,1,0.02,0,0.0,0.0,1,0.02,4771,91,5041
홍천군,2018,야간사고,81,0.09,5,0.27,6.17,133,0.1,90197,1863,133781
홍천군,2018,어린이보행사고,2,0.06,0,0.0,0.0,2,0.05,3582,22,3695
홍천군,2018,고령운전자사고,68,0.23,4,0.47,5.88,99,0.23,30012,843,43469
홍천군,2018,고령보행자사고,16,0.14,0,0.0,0.0,16,0.14,11815,842,11124
홍천군,2018,뺑소니사고,11,0.14,0,0.0,0.0,18,0.16,7601,107,11099
홍천군,2018,무면허사고,9,0.17,0,0.0,0.0,18,0.24,5203,189,7570
화천군,2018,전체사고,88,0.04,9,0.24,10.23,141,0.04,217148,3781,323037
화천군,2018,어린이사고,5,0.05,0,0.0,0.0,5,0.04,10009,34,12543
화천군,2018,고령자사고,18,0.05,1,0.06,5.56,24,0.06,38647,1682,41833
화천군,2018,보행자사고,12,0.03,0,0.0,0.0,14,0.03,45921,1487,46400
화천군,2018,자전거사고,1,0.02,0,0.0,0.0,2,0.04,4771,91,5041
화천군,2018,야간사고,13,0.01,1,0.05,7.69,17,0.01,90197,1863,133781
화천군,2018,어린이보행사고,1,0.03,0,0.0,0.0,1,0.03,3582,22,3695
화천군,2018,고령운전자사고,13,0.04,1,0.12,7.69,15,0.03,30012,843,43469
화천군,2018,고령보행자사고,3,0.03,0,0.0,0.0,3,0.03,11815,842,11124
화천군,2018,뺑소니사고,3,0.04,0,0.0,0.0,3,0.03,7601,107,11099
화천군,2018,무면허사고,4,0.08,0,0.0,0.0,5,0.07,5203,189,7570
횡성군,2018,전체사고,187,0.09,14,0.37,7.49,293,0.09,217148,3781,323037
횡성군,2018,어린이사고,5,0.05,0,0.0,0.0,6,0.05,10009,34,12543
횡성군,2018,고령자사고,49,0.13,6,0.36,12.24,53,0.13,38647,1682,41833
횡성군,2018,보행자사고,29,0.06,2,0.13,6.9,31,0.07,45921,1487,46400
횡성군,2018,자전거사고,2,0.04,1,1.1,50.0,1,0.02,4771,91,5041
횡성군,2018,야간사고,49,0.05,6,0.32,12.24,70,0.05,90197,1863,133781
횡성군,2018,어린이보행사고,1,0.03,0,0.0,0.0,1,0.03,3582,22,3695
횡성군,2018,고령운전자사고,31,0.1,5,0.59,16.13,41,0.09,30012,843,43469
횡성군,2018,고령보행자사고,12,0.1,0,0.0,0.0,12,0.11,11815,842,11124
횡성군,2018,뺑소니사고,7,0.09,1,0.93,14.29,9,0.08,7601,107,11099
횡성군,2018,무면허사고,9,0.17,1,0.53,11.11,11,0.15,5203,189,7570
강릉시,2019,전체사고,888,0.39,14,0.42,1.58,1360,0.4,229600,3349,341712
강릉시,2019,어린이사고,57,0.52,0,0.0,0.0,70,0.5,11054,28,14115
강릉시,2019,고령자사고,170,0.42,5,0.33,2.94,188,0.42,40645,1523,44390
강릉시,2019,보행자사고,187,0.4,4,0.31,2.14,192,0.41,46682,1302,47200
강릉시,2019,자전거사고,5,0.09,0,0.0,0.0,5,0.08,5633,79,6020
강릉시,2019,야간사고,311,0.34,7,0.44,2.25,479,0.36,91067,1599,134686
강릉시,2019,어린이보행사고,20,0.52,0,0.0,0.0,20,0.51,3856,20,3942
강릉시,2019,스쿨존내어린이사고,4,0.71,0,0.0,0.0,4,0.68,567,6,589
강릉시,2019,고령운전자사고,148,0.45,2,0.26,1.35,225,0.47,33239,769,48223
강릉시,2019,고령보행자사고,60,0.49,2,0.27,3.33,59,0.51,12249,743,11653
강릉시,2019,뺑소니사고,13,0.18,0,0.0,0.0,25,0.24,7129,90,10285
강릉시,2019,무면허사고,22,0.42,1,0.61,4.55,42,0.56,5177,163,7445
고성군,2019,전체사고,138,0.06,1,0.03,0.72,220,0.06,229600,3349,341712
고성군,2019,어린이사고,9,0.08,0,0.0,0.0,10,0.07,11054,28,14115
고성군,2019,고령자사고,25,0.06,0,0.0,0.0,31,0.07,40645,1523,44390
고성군,2019,보행자사고,14,0.03,0,0.0,0.0,14,0.03,46682,1302,47200
고성군,2019,자전거사고,2,0.04,0,0.0,0.0,2,0.03,5633,79,6020
고성군,2019,야간사고,37,0.04,0,0.0,0.0,56,0.04,91067,1599,134686
고성군,2019,어린이보행사고,4,0.1,0,0.0,0.0,4,0.1,3856,20,3942
고성군,2019,고령운전자사고,25,0.08,0,0.0,0.0,44,0.09,33239,769,48223
고성군,2019,고령보행자사고,2,0.02,0,0.0,0.0,2,0.02,12249,743,11653
고성군,2019,뺑소니사고,3,0.04,0,0.0,0.0,3,0.03,7129,90,10285
고성군,2019,무면허사고,1,0.02,0,0.0,0.0,1,0.01,5177,163,7445
동해시,2019,전체사고,358,0.16,7,0.21,1.96,494,0.14,229600,3349,341712
동해시,2019,어린이사고,11,0.1,1,3.57,9.09,13,0.09,11054,28,14115
동해시,2019,고령자사고,89,0.22,5,0.33,5.62,99,0.22,40645,1523,44390
동해시,2019,보행자사고,73,0.16,4,0.31,5.48,72,0.15,46682,1302,47200
동해시,2019,야간사고,124,0.14,2,0.13,1.61,163,0.12,91067,1599,134686
동해시,2019,어린이보행사고,4,0.1,1,5.0,25.0,3,0.08,3856,20,3942
동해시,2019,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.17,567,6,589
동해시,2019,고령운전자사고,55,0.17,0,0.0,0.0,83,0.17,33239,769,48223
동해시,2019,고령보행자사고,26,0.21,3,0.4,11.54,23,0.2,12249,743,11653
동해시,2019,개인형이동수단(PM)사고,1,0.22,0,0.0,0.0,1,0.21,447,8,473
동해시,2019,뺑소니사고,5,0.07,0,0.0,0.0,5,0.05,7129,90,10285
동해시,2019,무면허사고,7,0.14,0,0.0,0.0,10,0.13,5177,163,7445
삼척시,2019,전체사고,414,0.18,16,0.48,3.86,642,0.19,229600,3349,341712
삼척시,2019,어린이사고,21,0.19,0,0.0,0.0,27,0.19,11054,28,14115
삼척시,2019,고령자사고,110,0.27,7,0.46,6.36,129,0.29,40645,1523,44390
삼척시,2019,보행자사고,76,0.16,5,0.38,6.58,76,0.16,46682,1302,47200
삼척시,2019,자전거사고,12,0.21,0,0.0,0.0,12,0.2,5633,79,6020
삼척시,2019,야간사고,107,0.12,6,0.38,5.61,170,0.13,91067,1599,134686
삼척시,2019,어린이보행사고,9,0.23,0,0.0,0.0,9,0.23,3856,20,3942
삼척시,2019,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.17,567,6,589
삼척시,2019,고령운전자사고,86,0.26,2,0.26,2.33,122,0.25,33239,769,48223
삼척시,2019,고령보행자사고,28,0.23,5,0.67,17.86,25,0.21,12249,743,11653
삼척시,2019,뺑소니사고,16,0.22,0,0.0,0.0,19,0.18,7129,90,10285
삼척시,2019,무면허사고,6,0.12,0,0.0,0.0,10,0.13,5177,163,7445
속초시,2019,전체사고,391,0.17,8,0.24,2.05,592,0.17,229600,3349,341712
속초시,2019,어린이사고,29,0.26,0,0.0,0.0,37,0.26,11054,28,14115
속초시,2019,고령자사고,73,0.18,3,0.2,4.11,79,0.18,40645,1523,44390
속초시,2019,보행자사고,99,0.21,6,0.46,6.06,94,0.2,46682,1302,47200
속초시,2019,자전거사고,5,0.09,0,0.0,0.0,5,0.08,5633,79,6020
속초시,2019,야간사고,151,0.17,6,0.38,3.97,220,0.16,91067,1599,134686
속초시,2019,어린이보행사고,12,0.31,0,0.0,0.0,12,0.3,3856,20,3942
속초시,2019,고령운전자사고,63,0.19,4,0.52,6.35,85,0.18,33239,769,48223
속초시,2019,고령보행자사고,24,0.2,1,0.13,4.17,23,0.2,12249,743,11653
속초시,2019,뺑소니사고,8,0.11,1,1.11,12.5,14,0.14,7129,90,10285
속초시,2019,무면허사고,4,0.08,0,0.0,0.0,4,0.05,5177,163,7445
양구군,2019,전체사고,88,0.04,2,0.06,2.27,156,0.05,229600,3349,341712
양구군,2019,어린이사고,5,0.05,0,0.0,0.0,7,0.05,11054,28,14115
양구군,2019,고령자사고,29,0.07,1,0.07,3.45,33,0.07,40645,1523,44390
양구군,2019,보행자사고,17,0.04,0,0.0,0.0,18,0.04,46682,1302,47200
양구군,2019,야간사고,22,0.02,1,0.06,4.55,37,0.03,91067,1599,134686
양구군,2019,어린이보행사고,2,0.05,0,0.0,0.0,2,0.05,3856,20,3942
양구군,2019,고령운전자사고,13,0.04,1,0.13,7.69,20,0.04,33239,769,48223
양구군,2019,고령보행자사고,4,0.03,0,0.0,0.0,4,0.03,12249,743,11653
양구군,2019,뺑소니사고,1,0.01,0,0.0,0.0,8,0.08,7129,90,10285
양구군,2019,무면허사고,2,0.04,0,0.0,0.0,9,0.12,5177,163,7445
양양군,2019,전체사고,178,0.08,9,0.27,5.06,345,0.1,229600,3349,341712
양양군,2019,어린이사고,16,0.14,0,0.0,0.0,18,0.13,11054,28,14115
양양군,2019,고령자사고,43,0.11,4,0.26,9.3,70,0.16,40645,1523,44390
양양군,2019,보행자사고,34,0.07,1,0.08,2.94,34,0.07,46682,1302,47200
양양군,2019,야간사고,42,0.05,4,0.25,9.52,54,0.04,91067,1599,134686
양양군,2019,어린이보행사고,2,0.05,0,0.0,0.0,2,0.05,3856,20,3942
양양군,2019,고령운전자사고,45,0.14,4,0.52,8.89,69,0.14,33239,769,48223
양양군,2019,고령보행자사고,11,0.09,0,0.0,0.0,11,0.09,12249,743,11653
양양군,2019,뺑소니사고,6,0.08,0,0.0,0.0,9,0.09,7129,90,10285
양양군,2019,무면허사고,6,0.12,1,0.61,16.67,7,0.09,5177,163,7445
영월군,2019,전체사고,156,0.07,4,0.12,2.56,252,0.07,229600,3349,341712
영월군,2019,어린이사고,8,0.07,0,0.0,0.0,10,0.07,11054,28,14115
영월군,2019,고령자사고,45,0.11,3,0.2,6.67,51,0.11,40645,1523,44390
영월군,2019,보행자사고,28,0.06,2,0.15,7.14,26,0.06,46682,1302,47200
영월군,2019,야간사고,39,0.04,2,0.13,5.13,53,0.04,91067,1599,134686
영월군,2019,어린이보행사고,4,0.1,0,0.0,0.0,4,0.1,3856,20,3942
영월군,2019,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.17,567,6,589
영월군,2019,고령운전자사고,27,0.08,1,0.13,3.7,41,0.09,33239,769,48223
영월군,2019,고령보행자사고,11,0.09,2,0.27,18.18,9,0.08,12249,743,11653
영월군,2019,뺑소니사고,1,0.01,1,1.11,100.0,0,0.0,7129,90,10285
영월군,2019,무면허사고,1,0.02,0,0.0,0.0,1,0.01,5177,163,7445
원주시,2019,전체사고,1985,0.86,34,1.02,1.71,3000,0.88,229600,3349,341712
원주시,2019,어린이사고,73,0.66,0,0.0,0.0,88,0.62,11054,28,14115
원주시,2019,고령자사고,336,0.83,12,0.79,3.57,372,0.84,40645,1523,44390
원주시,2019,보행자사고,343,0.73,11,0.84,3.21,342,0.72,46682,1302,47200
원주시,2019,자전거사고,13,0.23,1,1.27,7.69,12,0.2,5633,79,6020
원주시,2019,야간사고,763,0.84,23,1.44,3.01,1154,0.86,91067,1599,134686
원주시,2019,어린이보행사고,17,0.44,0,0.0,0.0,17,0.43,3856,20,3942
원주시,2019,스쿨존내어린이사고,2,0.35,0,0.0,0.0,2,0.34,567,6,589
원주시,2019,고령운전자사고,291,0.88,6,0.78,2.06,459,0.95,33239,769,48223
원주시,2019,고령보행자사고,97,0.79,7,0.94,7.22,92,0.79,12249,743,11653
원주시,2019,개인형이동수단(PM)사고,2,0.45,0,0.0,0.0,2,0.42,447,8,473
원주시,2019,뺑소니사고,75,1.05,0,0.0,0.0,104,1.01,7129,90,10285
원주시,2019,무면허사고,41,0.79,3,1.84,7.32,58,0.78,5177,163,7445
인제군,2019,전체사고,94,0.04,8,0.24,8.51,148,0.04,229600,3349,341712
인제군,2019,어린이사고,6,0.05,2,7.14,33.33,4,0.03,11054,28,14115
인제군,2019,고령자사고,30,0.07,2,0.13,6.67,40,0.09,40645,1523,44390
인제군,2019,보행자사고,13,0.03,2,0.15,15.38,11,0.02,46682,1302,47200
인제군,2019,야간사고,23,0.03,1,0.06,4.35,36,0.03,91067,1599,134686
인제군,2019,어린이보행사고,2,0.05,1,5.0,50.0,1,0.03,3856,20,3942
인제군,2019,스쿨존내어린이사고,1,0.18,1,16.67,100.0,0,0.0,567,6,589
인제군,2019,고령운전자사고,21,0.06,2,0.26,9.52,31,0.06,33239,769,48223
인제군,2019,고령보행자사고,3,0.02,1,0.13,33.33,2,0.02,12249,743,11653
인제군,2019,뺑소니사고,1,0.01,0,0.0,0.0,3,0.03,7129,90,10285
인제군,2019,무면허사고,3,0.06,0,0.0,0.0,3,0.04,5177,163,7445
정선군,2019,전체사고,107,0.05,6,0.18,5.61,169,0.05,229600,3349,341712
정선군,2019,어린이사고,5,0.05,0,0.0,0.0,5,0.04,11054,28,14115
정선군,2019,고령자사고,22,0.05,3,0.2,13.64,25,0.06,40645,1523,44390
정선군,2019,보행자사고,21,0.04,1,0.08,4.76,20,0.04,46682,1302,47200
정선군,2019,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5633,79,6020
정선군,2019,야간사고,36,0.04,2,0.13,5.56,59,0.04,91067,1599,134686
정선군,2019,고령운전자사고,20,0.06,2,0.26,10.0,38,0.08,33239,769,48223
정선군,2019,고령보행자사고,8,0.07,1,0.13,12.5,7,0.06,12249,743,11653
정선군,2019,뺑소니사고,2,0.03,0,0.0,0.0,3,0.03,7129,90,10285
정선군,2019,무면허사고,1,0.02,0,0.0,0.0,3,0.04,5177,163,7445
철원군,2019,전체사고,144,0.06,12,0.36,8.33,220,0.06,229600,3349,341712
철원군,2019,어린이사고,4,0.04,0,0.0,0.0,5,0.04,11054,28,14115
철원군,2019,고령자사고,41,0.1,4,0.26,9.76,44,0.1,40645,1523,44390
철원군,2019,보행자사고,15,0.03,4,0.31,26.67,13,0.03,46682,1302,47200
철원군,2019,자전거사고,4,0.07,0,0.0,0.0,4,0.07,5633,79,6020
철원군,2019,야간사고,31,0.03,3,0.19,9.68,51,0.04,91067,1599,134686
